A,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos
1.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,11.5,3.08,mei,11.18,1.78,3.0,15.0,0.0,Provável,2017,0.12,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.34,0.4,0.26,0.2,1.46,1.0,0.06,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,3.08,3.2,0.02,0.0,2.964,0.98,1.2,0.0,0.0,3.12,0.0,19.0,0.0,0.0,1.0,7.0,0.0,0.0,3.73535659460899,home.team,-1.67,0.2
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,True,0.2,2.82,mei,9.51,-1.67,1.0,16.0,0.0,Provável,2017,0.11764705882352902,0.2,0.17647058823529396,0.0,0.0,0.0,0.0,0.0,0.7058823529411771,0.6,0.33333333333333304,0.4,0.254901960784314,0.2,1.4509803921568605,1.0,0.0588235294117647,0.2,0.137254901960784,0.0,0.0,0.0,0.0,0.0,0.156862745098039,0.0,3.11764705882353,3.6,0.0196078431372549,0.0,2.909803921568629,0.980392156862745,1.2,0.0,0.0,3.4,1.0,24.0,0.0,0.0,1.0,7.0,0.0,0.0,3.71991636704077,home.team,1.88,11.2
1.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,5.0,1.0,True,11.2,3.52,mei,11.39,1.88,1.0,17.0,0.0,Provável,2017,0.134615384615385,0.4,0.17307692307692302,0.0,0.0,0.0,0.0,0.0,0.6923076923076921,0.6,0.326923076923077,0.4,0.25,0.2,1.4807692307692302,1.6,0.0576923076923077,0.2,0.153846153846154,0.2,0.0,0.0,0.0,0.0,0.153846153846154,0.0,3.15384615384615,4.6,0.0384615384615385,0.2,3.06923076923077,0.9807692307692312,1.4,0.0,0.0,5.64,4.0,29.0,0.0,0.0,3.0,7.0,0.0,0.0,4.43416032386942,away.team,-1.14,2.3
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,5.0,0.0,True,2.3,3.43,mei,10.25,-1.14,1.0,18.0,0.0,Provável,2017,0.132075471698113,0.4,0.169811320754717,0.0,0.0,0.0,0.0,0.0,0.6981132075471701,0.6,0.320754716981132,0.4,0.30188679245283,0.8,1.4905660377358505,1.8,0.0566037735849057,0.0,0.150943396226415,0.2,0.0,0.0,0.0,0.0,0.169811320754717,0.2,3.18867924528302,4.8,0.0377358490566038,0.2,3.05471698113208,0.981132075471698,1.4,0.0,0.0,5.3,2.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,4.43416032386942,home.team,-0.89,-1.6
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,True,2.3,3.02,mei,9.74,0.38,2.0,21.0,0.0,Provável,2017,0.125,0.2,0.178571428571429,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.8,0.32142857142857106,0.2,0.3035714285714289,0.8,1.48214285714286,1.8,0.0535714285714286,0.0,0.14285714285714302,0.2,0.0,0.0,0.0,0.0,0.178571428571429,0.4,3.16071428571429,3.6,0.0357142857142857,0.2,2.9035714285714302,0.9642857142857142,0.8,0.0,0.0,2.84,1.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,4.60936245290194,away.team,0.07,2.0
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,True,2.0,2.96,mei,9.81,0.07,1.0,22.0,0.0,Nulo,2017,0.12280701754386,0.0,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.701754385964912,0.8,0.315789473684211,0.2,0.315789473684211,1.0,1.47368421052632,1.4,0.0526315789473684,0.0,0.14035087719298198,0.0,0.0,0.0,0.0,0.0,0.175438596491228,0.4,3.15789473684211,3.2,0.0350877192982456,0.0,2.88771929824561,0.964912280701754,0.8,0.0,0.0,1.0,2.0,27.0,0.0,0.0,4.0,8.0,0.0,0.0,4.5010616031727,away.team,-0.46,-0.5
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,True,-0.5,2.76,mei,9.35,-0.46,0.0,23.0,0.0,Nulo,2017,0.120689655172414,0.0,0.172413793103448,0.0,0.0,0.0,0.0,0.0,0.6896551724137929,0.6,0.31034482758620696,0.2,0.31034482758620696,0.4,1.44827586206897,1.0,0.0517241379310345,0.0,0.137931034482759,0.0,0.0,0.0,0.0,0.0,0.18965517241379296,0.4,3.10344827586207,2.2,0.0344827586206897,0.0,2.82931034482759,0.948275862068966,0.6,0.0,0.0,0.44,2.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,4.6480700893548885,home.team,3.4,18.5
1.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,True,18.5,3.63,mei,12.75,3.4,3.0,24.0,0.0,Provável,2017,0.135593220338983,0.2,0.169491525423729,0.0,0.0,0.0,0.0,0.0,0.677966101694915,0.0,0.305084745762712,0.0,0.305084745762712,0.2,1.45762711864407,0.6,0.0508474576271186,0.0,0.152542372881356,0.2,0.0,0.0,0.0,0.0,0.186440677966102,0.4,3.08474576271186,1.4,0.0338983050847458,0.0,3.09491525423729,0.983050847457627,1.2,0.0,0.0,4.46,2.0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,6.722177226663001,away.team,-1.39,8.4
1.0,82411,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,True,8.4,3.88,mei,11.36,-1.39,3.0,25.0,0.0,Provável,2017,0.15,0.4,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.3,0.0,0.3,0.2,1.45,0.8,0.05,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.18333333333333304,0.4,3.1,2.2,0.0333333333333333,0.0,3.18333333333333,1.01666666666667,1.8,0.0,0.0,6.14,1.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,6.433385146596191,home.team,0.04,6.9
2.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,True,13.0,4.46,mei,12.5,1.1,2.0,28.0,0.0,Provável,2017,0.174603174603175,0.8,0.158730158730159,0.0,0.0,0.0,0.0,0.0,0.682539682539683,0.6,0.28571428571428603,0.0,0.301587301587302,0.2,1.46031746031746,1.6,0.0476190476190476,0.0,0.14285714285714302,0.2,0.0,0.0,0.0,0.0,0.174603174603175,0.0,3.11111111111111,3.2,0.0317460317460317,0.0,3.347619047619049,1.06349206349206,2.4,0.0,0.0,9.36,1.0,14.0,0.0,0.0,2.0,10.0,0.0,0.0,6.678489516516612,home.team,-2.26,-0.7
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,True,-0.7,4.23,mei,10.24,-2.26,0.0,29.0,0.0,Provável,2017,0.171875,0.6,0.15625,0.0,0.0,0.0,0.0,0.0,0.671875,0.6,0.28125,0.0,0.3125,0.4,1.46875,1.6,0.046875,0.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.171875,0.0,3.1875,4.4,0.03125,0.0,3.284375,1.046875,1.8,0.0,0.0,5.52,1.0,18.0,0.0,0.0,3.0,10.0,0.0,0.0,6.58659412915524,away.team,1.17,6.2
1.0,82411,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,True,6.2,4.32,mei,11.41,1.17,1.0,30.0,0.0,Provável,2017,0.184615384615385,0.6,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.6615384615384621,0.2,0.2769230769230769,0.0,0.307692307692308,0.4,1.47692307692308,1.8,0.0461538461538462,0.0,0.138461538461538,0.0,0.0,0.0,0.0,0.0,0.16923076923076902,0.0,3.21538461538462,4.6,0.0307692307692308,0.0,3.3292307692307697,1.04615384615385,1.4,0.0,0.0,5.08,0.0,22.0,0.0,0.0,2.0,10.0,0.0,0.0,6.35233115565547,home.team,0.69,10.2
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,5.0,0.0,True,10.2,4.57,mei,12.1,0.69,1.0,31.0,0.0,Provável,2017,0.181818181818182,0.6,0.15151515151515196,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.2,0.287878787878788,0.2,0.303030303030303,0.4,1.5,1.8,0.0454545454545455,0.0,0.15151515151515196,0.2,0.0,0.0,0.0,0.0,0.166666666666667,0.0,3.24242424242424,5.0,0.0303030303030303,0.0,3.43333333333333,1.04545454545455,0.8,0.0,0.0,5.74,1.0,28.0,0.0,0.0,2.0,10.0,0.0,0.0,6.38609600790829,home.team,-1.02,3.1
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,True,-1.1,4.29,mei,10.19,-0.89,0.0,36.0,0.0,Provável,2017,0.16901408450704195,0.0,0.140845070422535,0.0,0.0,0.0,0.0,0.0,0.661971830985915,0.6,0.28169014084507,0.2,0.295774647887324,0.2,1.4225352112676102,0.4,0.0422535211267606,0.0,0.140845070422535,0.0,0.0,0.0,0.0,0.0,0.154929577464789,0.0,3.0563380281690096,0.6,0.028169014084507005,0.0,3.21971830985916,0.985915492957746,0.2,0.0,0.0,0.4,0.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,5.03919085215518,home.team,0.59,2.6
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,True,2.6,4.23,mei,10.78,0.59,2.0,37.0,0.0,Provável,2017,0.166666666666667,0.0,0.138888888888889,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.4,0.277777777777778,0.0,0.305555555555556,0.2,1.4166666666666698,0.2,0.0416666666666667,0.0,0.138888888888889,0.0,0.0,0.0,0.0,0.0,0.152777777777778,0.0,3.0833333333333304,1.4,0.0277777777777778,0.0,3.21111111111111,1.0,0.4,0.0,0.0,0.3,2.0,26.0,0.0,0.0,1.0,11.0,0.0,0.0,4.92906346750239,away.team,-0.27,1.3
0.0,82411,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,True,1.3,4.13,mei,10.51,-0.27,1.0,38.0,0.0,Provável,2017,0.164383561643836,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.6712328767123289,0.6,0.273972602739726,0.0,0.301369863013699,0.2,1.42465753424658,0.6,0.0410958904109589,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.150684931506849,0.0,3.08219178082192,2.0,0.0273972602739726,0.0,3.18493150684932,1.0,0.6,0.0,0.0,0.56,1.0,3.0,0.506723903261596,-0.303204548501133,1.0,12.0,1.25616427580599,1.24990540489935,3.58366665116423,home.team,0.0,0.0
2.0,82455,0.0,0.0,Bahia,0.0,0.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,21.1,11.35,mei,22.66,5.29,5.0,4.0,0.0,Provável,2017,0.0810810810810811,0.6,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.27027027027027,1.4,0.189189189189189,1.0,0.108108108108108,0.4,0.27027027027027,1.8,0.0,0.0,0.027027027027027,0.2,0.0,0.0,0.0,0.0,0.027027027027027,0.2,0.216216216216216,1.0,0.0,0.0,1.3054054054054098,0.324324324324324,2.0,0.0,0.0,9.08,0.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0,7.66278162433344,home.team,-2.47,3.7
0.0,82455,0.0,0.0,Bahia,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,True,3.7,9.82,mei,20.19,-2.47,2.0,5.0,0.0,Provável,2017,0.0789473684210526,0.6,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.34210526315789497,2.0,0.18421052631578896,1.0,0.131578947368421,0.6,0.368421052631579,2.6,0.0,0.0,0.0263157894736842,0.2,0.0,0.0,0.0,0.0,0.0263157894736842,0.2,0.289473684210526,1.6,0.0,0.0,1.36842105263158,0.368421052631579,2.4,0.0,0.0,9.82,0.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,7.5069523332264,home.team,0.08,4.8
0.0,82455,0.0,0.0,Bahia,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,True,4.8,8.98,mei,20.27,0.08,2.0,6.0,0.0,Provável,2017,0.0769230769230769,0.6,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.384615384615385,2.4,0.23076923076923106,1.4,0.153846153846154,0.8,0.4358974358974361,3.2,0.0,0.0,0.0256410256410256,0.2,0.0,0.0,0.0,0.0,0.0256410256410256,0.2,0.4358974358974361,2.8,0.0,0.0,1.45641025641026,0.41025641025641,2.8,0.0,0.0,7.6,0.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,7.30896709528782,away.team,-0.65,2.7
0.0,82455,1.0,0.0,Bahia,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,2.7,8.08,mei,19.62,-0.65,3.0,7.0,0.0,Provável,2017,0.075,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.25,1.4,0.175,0.8,0.475,3.2,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.475,3.2,0.0,0.0,1.4875,0.475,3.2,0.0,0.0,7.46,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,7.135544828532718,away.team,0.22,4.5
0.0,82455,0.0,0.0,Bahia,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,True,4.5,7.63,mei,19.84,0.22,2.0,8.0,0.0,Provável,2017,0.0731707317073171,0.4,0.0487804878048781,0.0,0.0,0.0,0.0,0.0,0.536585365853659,3.2,0.2682926829268289,1.2,0.195121951219512,1.0,0.585365853658537,3.8,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.634146341463415,4.0,0.0,0.0,1.5609756097561005,0.51219512195122,2.8,0.0,0.0,7.36,4.0,18.0,0.0,0.0,2.0,6.0,0.0,0.0,6.87611809089984,home.team,-0.28,3.3
0.0,82455,0.0,0.0,Bahia,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,True,3.3,7.15,mei,19.56,-0.28,1.0,9.0,0.0,Provável,2017,0.0714285714285714,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.523809523809524,2.4,0.28571428571428603,1.0,0.214285714285714,1.0,0.595238095238095,3.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.666666666666667,4.0,0.0,0.0,1.6023809523809498,0.523809523809524,2.0,0.0,0.0,3.8,0.0,22.0,0.0,0.0,3.0,6.0,0.0,0.0,6.62490251500604,away.team,1.14,8.6
0.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,True,8.6,7.29,mei,20.7,1.14,4.0,10.0,0.0,Provável,2017,0.0697674418604651,0.0,0.0465116279069767,0.0,0.0,0.0,0.0,0.0,0.534883720930233,2.0,0.302325581395349,1.2,0.232558139534884,1.0,0.6511627906976739,2.8,0.0,0.0,0.0232558139534884,0.0,0.0,0.0,0.0,0.0,0.0232558139534884,0.0,0.7209302325581389,4.0,0.0,0.0,1.76511627906977,0.604651162790698,2.4,0.0,0.0,4.78,1.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,6.24321854316968,home.team,-1.02,2.6
0.0,82455,1.0,0.0,Bahia,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,True,2.6,6.86,mei,19.68,-1.02,3.0,11.0,0.0,Provável,2017,0.0681818181818182,0.0,0.0681818181818182,0.0,0.0,0.0,0.0,0.0,0.590909090909091,2.2,0.29545454545454497,0.8,0.22727272727272704,0.8,0.704545454545455,2.8,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.2,0.704545454545455,2.8,0.0,0.0,1.78409090909091,0.659090909090909,2.6,0.0,0.0,4.34,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,5.59008050031482,away.team,0.87,7.0
0.0,82455,0.0,0.0,Bahia,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,True,7.0,6.87,mei,20.55,0.87,4.0,12.0,0.0,Provável,2017,0.0666666666666667,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.622222222222222,1.6,0.288888888888889,0.6,0.266666666666667,1.0,0.733333333333333,2.8,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.2,0.7777777777777779,3.2,0.0,0.0,1.9,0.733333333333333,2.8,0.0,0.0,5.2,1.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,5.52168452557732,home.team,-1.62,-1.5
0.0,82455,0.0,0.0,Bahia,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,True,7.2,6.3,mei,19.78,0.85,3.0,15.0,0.0,Provável,2017,0.0625,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.6875,2.0,0.29166666666666696,0.2,0.27083333333333304,0.6,0.854166666666667,2.6,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.2,0.770833333333333,1.2,0.0,0.0,1.9,0.75,2.0,0.0,0.0,3.06,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,3.19054157715513,away.team,0.04,5.8
0.0,82455,0.0,0.0,Bahia,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,True,5.8,6.27,mei,19.82,0.04,3.0,16.0,0.0,Provável,2017,0.0612244897959184,0.0,0.0816326530612245,0.0,0.0,0.0,0.0,0.0,0.755102040816326,2.2,0.326530612244898,0.6,0.26530612244898005,0.6,0.8979591836734692,2.6,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0612244897959184,0.2,0.775510204081633,1.4,0.0,0.0,1.97959183673469,0.7959183673469391,2.0,0.0,0.0,3.7,0.0,23.0,0.0,0.0,3.0,7.0,0.0,0.0,3.23652763175461,away.team,1.48,14.7
0.0,82455,0.0,0.0,Bahia,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,True,14.7,6.8,mei,21.3,1.48,5.0,17.0,0.0,Provável,2017,0.06,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.74,1.8,0.36,1.0,0.26,0.2,1.06,4.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.78,0.8,0.0,0.0,2.234,0.88,2.2,0.0,0.0,5.24,3.0,30.0,0.0,0.0,1.0,7.0,0.0,0.0,4.621159065765982,home.team,-1.02,5.2
0.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,True,5.2,6.71,mei,20.28,-1.02,3.0,18.0,0.0,Provável,2017,0.0588235294117647,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.7450980392156858,1.6,0.3529411764705879,0.8,0.254901960784314,0.2,1.09803921568627,4.4,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.2,0.823529411764706,1.4,0.0,0.0,2.2921568627451,0.92156862745098,2.8,0.0,0.0,6.58,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,4.614337559293981,away.team,-0.51,3.9
0.0,82455,0.0,0.0,Bahia,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,True,3.9,6.55,mei,19.77,-0.51,2.0,19.0,0.0,Provável,2017,0.0576923076923077,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.788461538461538,2.2,0.365384615384615,1.0,0.25,0.2,1.15384615384615,5.2,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0961538461538462,0.6,0.8076923076923079,1.4,0.0,0.0,2.32307692307692,0.942307692307692,3.2,0.0,0.0,7.36,1.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,4.58942020061116,home.team,-1.0,-1.6
0.0,82455,1.0,0.0,Bahia,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,True,-1.6,6.12,mei,18.77,-1.0,1.0,20.0,0.0,Provável,2017,0.0566037735849057,0.0,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,0.8490566037735849,2.4,0.358490566037736,1.0,0.245283018867925,0.0,1.16981132075472,4.2,0.0,0.0,0.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0943396226415094,0.6,0.811320754716981,1.2,0.0,0.0,2.2490566037735804,0.943396226415094,2.8,0.0,0.0,5.6,1.0,13.0,0.0,0.0,4.0,8.0,0.0,0.0,4.909186400118768,away.team,0.24,2.4
0.0,82455,0.0,0.0,Bahia,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,True,2.4,5.93,mei,19.01,0.24,2.0,21.0,0.0,Provável,2017,0.0555555555555556,0.0,0.0925925925925926,0.0,0.0,0.0,0.0,0.0,0.8888888888888891,2.2,0.351851851851852,0.6,0.24074074074074106,0.0,1.18518518518519,4.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.6,0.796296296296296,1.0,0.0,0.0,2.25185185185185,0.962962962962963,2.6,0.0,0.0,4.92,0.0,20.0,0.0,0.0,3.0,8.0,0.0,0.0,4.917418021685768,home.team,1.42,9.1
1.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,True,9.1,6.08,mei,20.43,1.42,3.0,22.0,0.0,Provável,2017,0.0727272727272727,0.2,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.890909090909091,2.4,0.34545454545454496,0.2,0.23636363636363605,0.0,1.2,2.6,0.0,0.0,0.0181818181818182,0.0,0.0,0.0,0.0,0.0,0.109090909090909,0.6,0.8727272727272729,1.8,0.0,0.0,2.37636363636364,1.0,2.2,0.0,0.0,3.8,2.0,27.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0869768363275805,home.team,0.68,11.8
0.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,True,11.8,6.34,mei,21.11,0.68,2.0,23.0,0.0,Provável,2017,0.0714285714285714,0.2,0.0892857142857143,0.0,0.0,0.0,0.0,0.0,0.892857142857143,2.4,0.339285714285714,0.2,0.25,0.2,1.21428571428571,2.4,0.0,0.0,0.0357142857142857,0.2,0.0,0.0,0.0,0.0,0.125,0.8,0.875,1.4,0.0,0.0,2.54464285714286,1.01785714285714,2.0,0.0,0.0,5.12,1.0,11.0,0.0,0.0,1.0,9.0,0.0,0.0,5.076799079034831,away.team,-0.87,6.0
0.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,True,6.0,6.33,mei,20.24,-0.87,2.0,24.0,0.0,Provável,2017,0.0701754385964912,0.2,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.8947368421052628,2.0,0.350877192982456,0.2,0.245614035087719,0.2,1.29824561403509,2.8,0.0,0.0,0.0350877192982456,0.2,0.0,0.0,0.0,0.0,0.12280701754386,0.4,0.912280701754386,2.0,0.0,0.0,2.6052631578947403,1.03508771929825,2.0,0.0,0.0,5.54,0.0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,4.6447700576981115,away.team,0.36,8.0
0.0,82455,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,True,8.0,6.4,mei,20.6,0.36,4.0,25.0,0.0,Provável,2017,0.0689655172413793,0.2,0.0862068965517241,0.0,0.0,0.0,0.0,0.0,0.879310344827586,1.2,0.34482758620689696,0.2,0.241379310344828,0.2,1.32758620689655,3.0,0.0,0.0,0.0344827586206897,0.2,0.0,0.0,0.0,0.0,0.120689655172414,0.4,0.913793103448276,2.0,0.0,0.0,2.69827586206897,1.08620689655172,2.6,0.0,0.0,7.46,0.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,4.66596423284858,home.team,2.09,17.4
0.0,82455,0.0,0.0,Bahia,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,25.0,3.0,0.0,True,17.4,6.84,mei,22.69,2.09,4.0,26.0,0.0,Provável,2017,0.0677966101694915,0.2,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,0.88135593220339,0.8,0.338983050847458,0.2,0.23728813559322,0.2,1.44067796610169,4.2,0.0,0.0,0.0508474576271186,0.4,0.0,0.0,0.0,0.0,0.11864406779661,0.2,0.949152542372881,2.6,0.0,0.0,2.94745762711864,1.13559322033898,3.0,0.0,0.0,10.46,1.0,30.0,0.0,0.0,1.0,9.0,0.0,0.0,5.7745514496317805,home.team,-1.29,8.4
